Image Path,True Label,Predicted Label,Is Correct,Confidence,Error Message
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\30.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\31.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\32.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\33.jpg,S_FanOff,FanOff,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\34.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\35.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\36.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\37.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\38.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\39.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\4.jpg,S_FanOff,FanOff,True,0.9993,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\40.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\41.jpg,S_FanOff,FanOff,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\42.jpg,S_FanOff,FanOff,True,0.9966,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\43.jpg,S_FanOff,FanOff,True,0.9985,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\44.jpg,S_FanOff,FanOff,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\45.jpg,S_FanOff,FanOff,True,0.9973,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\46.jpg,S_FanOff,FanOff,True,0.9966,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\47.jpg,S_FanOff,FanOff,True,0.9961,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\48.jpg,S_FanOff,FanOff,True,0.9953,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\49.jpg,S_FanOff,FanOff,True,0.9981,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\5.jpg,S_FanOff,FanOff,True,0.9747,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\50.jpg,S_FanOff,FanOff,True,0.9983,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\51.jpg,S_FanOff,FanOff,True,0.9995,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\52.jpg,S_FanOff,FanOff,True,0.8532,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\53.jpg,S_FanOff,FanOff,True,0.9678,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\54.jpg,S_FanOff,FanOff,True,0.9485,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\55.jpg,S_FanOff,Start,False,0.5129,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\56.jpg,S_FanOff,FanOff,True,0.9293,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\57.jpg,S_FanOff,FanOff,True,0.9756,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\58.jpg,S_FanOff,FanOff,True,0.9712,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\59.jpg,S_FanOff,FanOff,True,0.9120,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\6.jpg,S_FanOff,FanOff,True,0.9958,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\60.jpg,S_FanOff,FanOff,True,0.9836,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\61.jpg,S_FanOff,FanOff,True,0.9936,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\62.jpg,S_FanOff,FanOff,True,0.9983,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\63.jpg,S_FanOff,FanOff,True,0.9921,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\64.jpg,S_FanOff,FanOff,True,0.9954,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\65.jpg,S_FanOff,FanOff,True,0.9937,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\66.jpg,S_FanOff,FanOff,True,0.9946,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\67.jpg,S_FanOff,FanOff,True,0.9980,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\68.jpg,S_FanOff,FanOff,True,0.9983,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\69.jpg,S_FanOff,FanOff,True,0.9977,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\7.jpg,S_FanOff,Start,False,0.6701,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\70.jpg,S_FanOff,FanOff,True,0.9991,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\71.jpg,S_FanOff,FanOff,True,0.9988,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\8.jpg,S_FanOff,FanOff,True,0.9740,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanOff\9.jpg,S_FanOff,Start,False,0.9364,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\0.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\1.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\10.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\100.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\11.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\12.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\13.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\14.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\15.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\16.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\17.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\18.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\19.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\2.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\20.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\21.jpg,S_FanSpeed1,FanSpeed1,True,0.9910,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\22.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\23.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\24.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\25.jpg,S_FanSpeed1,FanSpeed1,True,0.7555,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\26.jpg,S_FanSpeed1,FanSpeed1,True,0.9894,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\27.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\28.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\29.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\3.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\30.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\31.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\32.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\33.jpg,S_FanSpeed1,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\34.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\35.jpg,S_FanSpeed1,FanSpeed1,True,0.9963,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\36.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\37.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\38.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\39.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\4.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\40.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\41.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\42.jpg,S_FanSpeed1,FanSpeed1,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\43.jpg,S_FanSpeed1,FanSpeed1,True,0.9994,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\44.jpg,S_FanSpeed1,FanSpeed1,True,0.9992,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\45.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\46.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\47.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\48.jpg,S_FanSpeed1,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\49.jpg,S_FanSpeed1,,False,,Không detect được hand
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\5.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\50.jpg,S_FanSpeed1,FanSpeed1,True,0.9997,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\51.jpg,S_FanSpeed1,FanSpeed1,True,0.9998,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\52.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\53.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\54.jpg,S_FanSpeed1,FanSpeed2,False,0.7259,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\55.jpg,S_FanSpeed1,FanSpeed1,True,0.9989,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\56.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\57.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\58.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\59.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\6.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\60.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\61.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\62.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\63.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\64.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\65.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\66.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\67.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\68.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\69.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\7.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\70.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\71.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\72.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\73.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\74.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\75.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\76.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\77.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\78.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\79.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\8.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\80.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\81.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\82.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\83.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\84.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\85.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\86.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\87.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\88.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\89.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\9.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\90.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\91.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\92.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\93.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\94.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\95.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\96.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\97.jpg,S_FanSpeed1,FanSpeed1,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\98.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed1\99.jpg,S_FanSpeed1,FanSpeed1,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\0.jpg,S_FanSpeed2,FanSpeed2,True,0.9999,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\1.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\10.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\11.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\12.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\13.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
D:\DaiHoc\XuLyAnhSo\Nhom17_DoAnXuLyAnhSo_HCMUTE\labels\S_FanSpeed2\14.jpg,S_FanSpeed2,FanSpeed2,True,1.0000,
